iverilog -g2012 add_sub.sv Testbench.sv 
./a.out
x = 0.508189, y = 0.942172, out = 0.320718,  err = 77.887061 pct
x = 0.508189, y = 0.947288, out = 0.322459,  err = 77.845137 pct
x = 0.508189, y = 0.952432, out = 0.324210,  err = 77.803282 pct
x = 0.508189, y = 0.957603, out = 0.325970,  err = 77.761496 pct
x = 0.508189, y = 0.962803, out = 0.327740,  err = 77.719779 pct
x = 0.508189, y = 0.968031, out = 0.329520,  err = 77.678131 pct
x = 0.508189, y = 0.973287, out = 0.331309,  err = 77.636554 pct
x = 0.508189, y = 0.978572, out = 0.333108,  err = 77.595048 pct
x = 0.508189, y = 0.983886, out = 0.334917,  err = 77.553613 pct
x = 0.508189, y = 0.989228, out = 0.336735,  err = 77.512249 pct
x = 0.508189, y = 0.994599, out = 0.338564,  err = 77.470957 pct
x = 0.508189, y = 1.000000, out = 0.340402,  err = 77.429737 pct
x = 0.508189, y = 1.005430, out = 0.342251,  err = 77.388590 pct
x = 0.508189, y = 1.010889, out = 0.344109,  err = 77.347517 pct
x = 0.508189, y = 1.016378, out = 0.508189,  err = 66.666667 pct
x = 0.508189, y = 1.021897, out = 0.510949,  err = 66.606552 pct
x = 0.508189, y = 1.027446, out = 0.516512,  err = 66.364898 pct
x = 0.508189, y = 1.033025, out = 0.522137,  err = 66.121715 pct
x = 0.508189, y = 1.038634, out = 0.527823,  err = 65.876994 pct
x = 0.508189, y = 1.044274, out = 0.536467,  err = 65.444107 pct
x = 0.508189, y = 1.049944, out = 0.539380,  err = 65.382909 pct
x = 0.508189, y = 1.055645, out = 0.545254,  err = 65.133528 pct
x = 0.508189, y = 1.061377, out = 0.548215,  err = 65.072230 pct
x = 0.508189, y = 1.067140, out = 0.554184,  err = 64.821062 pct
x = 0.508189, y = 1.072935, out = 0.557193,  err = 64.759667 pct
x = 0.508189, y = 1.078761, out = 0.569394,  err = 64.120210 pct
x = 0.508189, y = 1.084618, out = 0.575595,  err = 63.862889 pct
x = 0.510949, y = 0.917004, out = 0.308788,  err = 78.375489 pct
x = 0.510949, y = 0.921983, out = 0.310464,  err = 78.333621 pct
x = 0.510949, y = 0.926990, out = 0.312150,  err = 78.291817 pct
x = 0.510949, y = 0.932023, out = 0.313845,  err = 78.250079 pct
x = 0.510949, y = 0.937084, out = 0.315549,  err = 78.208406 pct
x = 0.510949, y = 0.942172, out = 0.317263,  err = 78.166800 pct
x = 0.510949, y = 0.947288, out = 0.318985,  err = 78.125261 pct
x = 0.510949, y = 0.952432, out = 0.320718,  err = 78.083789 pct
x = 0.510949, y = 0.957603, out = 0.322459,  err = 78.042385 pct
x = 0.510949, y = 0.962803, out = 0.324210,  err = 78.001048 pct
x = 0.510949, y = 0.968031, out = 0.325970,  err = 77.959781 pct
x = 0.510949, y = 0.973287, out = 0.327740,  err = 77.918582 pct
x = 0.510949, y = 0.978572, out = 0.329520,  err = 77.877453 pct
x = 0.510949, y = 0.983886, out = 0.331309,  err = 77.836394 pct
x = 0.510949, y = 0.989228, out = 0.333108,  err = 77.795405 pct
x = 0.510949, y = 0.994599, out = 0.334917,  err = 77.754487 pct
x = 0.510949, y = 1.000000, out = 0.336735,  err = 77.713639 pct
x = 0.510949, y = 1.005430, out = 0.338564,  err = 77.672864 pct
x = 0.510949, y = 1.010889, out = 0.340402,  err = 77.632160 pct
x = 0.510949, y = 1.016378, out = 0.342251,  err = 77.591529 pct
x = 0.510949, y = 1.021897, out = 0.510949,  err = 66.666667 pct
x = 0.510949, y = 1.027446, out = 0.513723,  err = 66.606552 pct
x = 0.510949, y = 1.033025, out = 0.519317,  err = 66.364898 pct
x = 0.510949, y = 1.038634, out = 0.524972,  err = 66.121715 pct
x = 0.510949, y = 1.044274, out = 0.530689,  err = 65.876994 pct
x = 0.510949, y = 1.049944, out = 0.539380,  err = 65.444107 pct
x = 0.510949, y = 1.055645, out = 0.542309,  err = 65.382909 pct
x = 0.510949, y = 1.061377, out = 0.548215,  err = 65.133528 pct
x = 0.510949, y = 1.067140, out = 0.551191,  err = 65.072230 pct
x = 0.510949, y = 1.072935, out = 0.557193,  err = 64.821062 pct
x = 0.510949, y = 1.078761, out = 0.560219,  err = 64.759667 pct
x = 0.510949, y = 1.084618, out = 0.572486,  err = 64.120210 pct
x = 0.513723, y = 0.917004, out = 0.303812,  err = 78.765213 pct
x = 0.513723, y = 0.921983, out = 0.305462,  err = 78.723955 pct
x = 0.513723, y = 0.926990, out = 0.307120,  err = 78.682761 pct
x = 0.513723, y = 0.932023, out = 0.308788,  err = 78.641631 pct
x = 0.513723, y = 0.937084, out = 0.310464,  err = 78.600565 pct
x = 0.513723, y = 0.942172, out = 0.312150,  err = 78.559564 pct
x = 0.513723, y = 0.947288, out = 0.313845,  err = 78.518629 pct
x = 0.513723, y = 0.952432, out = 0.315549,  err = 78.477759 pct
x = 0.513723, y = 0.957603, out = 0.317263,  err = 78.436955 pct
x = 0.513723, y = 0.962803, out = 0.318985,  err = 78.396218 pct
x = 0.513723, y = 0.968031, out = 0.320718,  err = 78.355548 pct
x = 0.513723, y = 0.973287, out = 0.322459,  err = 78.314946 pct
x = 0.513723, y = 0.978572, out = 0.324210,  err = 78.274411 pct
x = 0.513723, y = 0.983886, out = 0.325970,  err = 78.233944 pct
x = 0.513723, y = 0.989228, out = 0.327740,  err = 78.193547 pct
x = 0.513723, y = 0.994599, out = 0.329520,  err = 78.153218 pct
x = 0.513723, y = 1.000000, out = 0.331309,  err = 78.112959 pct
x = 0.513723, y = 1.005430, out = 0.333108,  err = 78.072771 pct
x = 0.513723, y = 1.010889, out = 0.334917,  err = 78.032652 pct
x = 0.513723, y = 1.016378, out = 0.336735,  err = 77.992604 pct
x = 0.513723, y = 1.021897, out = 0.338564,  err = 77.952628 pct
x = 0.513723, y = 1.027446, out = 0.513723,  err = 66.666667 pct
x = 0.513723, y = 1.033025, out = 0.516512,  err = 66.606552 pct
x = 0.513723, y = 1.038634, out = 0.522137,  err = 66.364898 pct
x = 0.513723, y = 1.044274, out = 0.527823,  err = 66.121715 pct
x = 0.513723, y = 1.049944, out = 0.533570,  err = 65.876994 pct
x = 0.513723, y = 1.055645, out = 0.542309,  err = 65.444107 pct
x = 0.513723, y = 1.061377, out = 0.545254,  err = 65.382909 pct
x = 0.513723, y = 1.067140, out = 0.551191,  err = 65.133528 pct
x = 0.513723, y = 1.072935, out = 0.554184,  err = 65.072230 pct
x = 0.513723, y = 1.078761, out = 0.560219,  err = 64.821062 pct
x = 0.513723, y = 1.084618, out = 0.563261,  err = 64.759667 pct
x = 0.516512, y = 0.917004, out = 0.302171,  err = 78.920990 pct
x = 0.516512, y = 0.921983, out = 0.303812,  err = 78.879893 pct
x = 0.516512, y = 0.926990, out = 0.305462,  err = 78.838858 pct
x = 0.516512, y = 0.932023, out = 0.307120,  err = 78.797886 pct
x = 0.516512, y = 0.937084, out = 0.308788,  err = 78.756978 pct
x = 0.516512, y = 0.942172, out = 0.310464,  err = 78.716135 pct
x = 0.516512, y = 0.947288, out = 0.312150,  err = 78.675355 pct
x = 0.516512, y = 0.952432, out = 0.313845,  err = 78.634641 pct
x = 0.516512, y = 0.957603, out = 0.315549,  err = 78.593991 pct
x = 0.516512, y = 0.962803, out = 0.317263,  err = 78.553408 pct
x = 0.516512, y = 0.968031, out = 0.318985,  err = 78.512891 pct
x = 0.516512, y = 0.973287, out = 0.320718,  err = 78.472441 pct
x = 0.516512, y = 0.978572, out = 0.322459,  err = 78.432057 pct
x = 0.516512, y = 0.983886, out = 0.324210,  err = 78.391742 pct
x = 0.516512, y = 0.989228, out = 0.325970,  err = 78.351494 pct
x = 0.516512, y = 0.994599, out = 0.327740,  err = 78.311314 pct
x = 0.516512, y = 1.000000, out = 0.329520,  err = 78.271204 pct
x = 0.516512, y = 1.005430, out = 0.331309,  err = 78.231162 pct
x = 0.516512, y = 1.010889, out = 0.333108,  err = 78.191190 pct
x = 0.516512, y = 1.016378, out = 0.334917,  err = 78.151288 pct
x = 0.516512, y = 1.021897, out = 0.336735,  err = 78.111457 pct
x = 0.516512, y = 1.027446, out = 0.338564,  err = 78.071696 pct
x = 0.516512, y = 1.033025, out = 0.516512,  err = 66.666667 pct
x = 0.516512, y = 1.038634, out = 0.519317,  err = 66.606552 pct
x = 0.516512, y = 1.044274, out = 0.524972,  err = 66.364898 pct
x = 0.516512, y = 1.049944, out = 0.530689,  err = 66.121715 pct
x = 0.516512, y = 1.055645, out = 0.536467,  err = 65.876994 pct
x = 0.516512, y = 1.061377, out = 0.545254,  err = 65.444107 pct
x = 0.516512, y = 1.067140, out = 0.548215,  err = 65.382909 pct
x = 0.516512, y = 1.072935, out = 0.554184,  err = 65.133528 pct
x = 0.516512, y = 1.078761, out = 0.557193,  err = 65.072230 pct
x = 0.516512, y = 1.084618, out = 0.563261,  err = 64.821062 pct
x = 0.519317, y = 0.917004, out = 0.300539,  err = 79.075766 pct
x = 0.519317, y = 0.921983, out = 0.302171,  err = 79.034829 pct
x = 0.519317, y = 0.926990, out = 0.303812,  err = 78.993953 pct
x = 0.519317, y = 0.932023, out = 0.305462,  err = 78.953140 pct
x = 0.519317, y = 0.937084, out = 0.307120,  err = 78.912390 pct
x = 0.519317, y = 0.942172, out = 0.308788,  err = 78.871703 pct
x = 0.519317, y = 0.947288, out = 0.310464,  err = 78.831080 pct
x = 0.519317, y = 0.952432, out = 0.312150,  err = 78.790520 pct
x = 0.519317, y = 0.957603, out = 0.313845,  err = 78.750026 pct
x = 0.519317, y = 0.962803, out = 0.315549,  err = 78.709596 pct
x = 0.519317, y = 0.968031, out = 0.317263,  err = 78.669232 pct
x = 0.519317, y = 0.973287, out = 0.318985,  err = 78.628934 pct
x = 0.519317, y = 0.978572, out = 0.320718,  err = 78.588702 pct
x = 0.519317, y = 0.983886, out = 0.322459,  err = 78.548537 pct
x = 0.519317, y = 0.989228, out = 0.324210,  err = 78.508439 pct
x = 0.519317, y = 0.994599, out = 0.325970,  err = 78.468408 pct
x = 0.519317, y = 1.000000, out = 0.327740,  err = 78.428446 pct
x = 0.519317, y = 1.005430, out = 0.329520,  err = 78.388552 pct
x = 0.519317, y = 1.010889, out = 0.331309,  err = 78.348726 pct
x = 0.519317, y = 1.016378, out = 0.333108,  err = 78.308970 pct
x = 0.519317, y = 1.021897, out = 0.334917,  err = 78.269284 pct
x = 0.519317, y = 1.027446, out = 0.336735,  err = 78.229668 pct
x = 0.519317, y = 1.033025, out = 0.338564,  err = 78.190122 pct
x = 0.519317, y = 1.038634, out = 0.519317,  err = 66.666667 pct
x = 0.519317, y = 1.044274, out = 0.522137,  err = 66.606552 pct
x = 0.519317, y = 1.049944, out = 0.527823,  err = 66.364898 pct
x = 0.519317, y = 1.055645, out = 0.533570,  err = 66.121715 pct
x = 0.519317, y = 1.061377, out = 0.539380,  err = 65.876994 pct
x = 0.519317, y = 1.067140, out = 0.548215,  err = 65.444107 pct
x = 0.519317, y = 1.072935, out = 0.551191,  err = 65.382909 pct
x = 0.519317, y = 1.078761, out = 0.557193,  err = 65.133528 pct
x = 0.519317, y = 1.084618, out = 0.560219,  err = 65.072230 pct
x = 0.522137, y = 0.917004, out = 0.297302,  err = 79.341719 pct
x = 0.522137, y = 0.921983, out = 0.298916,  err = 79.301162 pct
x = 0.522137, y = 0.926990, out = 0.300539,  err = 79.260665 pct
x = 0.522137, y = 0.932023, out = 0.302171,  err = 79.220230 pct
x = 0.522137, y = 0.937084, out = 0.303812,  err = 79.179857 pct
x = 0.522137, y = 0.942172, out = 0.305462,  err = 79.139546 pct
x = 0.522137, y = 0.947288, out = 0.307120,  err = 79.099297 pct
x = 0.522137, y = 0.952432, out = 0.308788,  err = 79.059111 pct
x = 0.522137, y = 0.957603, out = 0.310464,  err = 79.018989 pct
x = 0.522137, y = 0.962803, out = 0.312150,  err = 78.978930 pct
x = 0.522137, y = 0.968031, out = 0.313845,  err = 78.938936 pct
x = 0.522137, y = 0.973287, out = 0.315549,  err = 78.899007 pct
x = 0.522137, y = 0.978572, out = 0.317263,  err = 78.859143 pct
x = 0.522137, y = 0.983886, out = 0.318985,  err = 78.819344 pct
x = 0.522137, y = 0.989228, out = 0.320718,  err = 78.779612 pct
x = 0.522137, y = 0.994599, out = 0.322459,  err = 78.739945 pct
x = 0.522137, y = 1.000000, out = 0.324210,  err = 78.700346 pct
x = 0.522137, y = 1.005430, out = 0.325970,  err = 78.660814 pct
x = 0.522137, y = 1.010889, out = 0.327740,  err = 78.621350 pct
x = 0.522137, y = 1.016378, out = 0.329520,  err = 78.581954 pct
x = 0.522137, y = 1.021897, out = 0.331309,  err = 78.542626 pct
x = 0.522137, y = 1.027446, out = 0.333108,  err = 78.503367 pct
x = 0.522137, y = 1.033025, out = 0.334917,  err = 78.464177 pct
x = 0.522137, y = 1.038634, out = 0.336735,  err = 78.425057 pct
x = 0.522137, y = 1.044274, out = 0.522137,  err = 66.666667 pct
x = 0.522137, y = 1.049944, out = 0.524972,  err = 66.606552 pct
x = 0.522137, y = 1.055645, out = 0.530689,  err = 66.364898 pct
x = 0.522137, y = 1.061377, out = 0.536467,  err = 66.121715 pct
x = 0.522137, y = 1.067140, out = 0.542309,  err = 65.876994 pct
x = 0.522137, y = 1.072935, out = 0.551191,  err = 65.444107 pct
x = 0.522137, y = 1.078761, out = 0.554184,  err = 65.382909 pct
x = 0.522137, y = 1.084618, out = 0.560219,  err = 65.133528 pct
x = 0.524972, y = 0.917004, out = 0.294099,  err = 79.604430 pct
x = 0.524972, y = 0.921983, out = 0.295696,  err = 79.564250 pct
x = 0.524972, y = 0.926990, out = 0.297302,  err = 79.524129 pct
x = 0.524972, y = 0.932023, out = 0.298916,  err = 79.484069 pct
x = 0.524972, y = 0.937084, out = 0.300539,  err = 79.444070 pct
x = 0.524972, y = 0.942172, out = 0.302171,  err = 79.404131 pct
x = 0.524972, y = 0.947288, out = 0.303812,  err = 79.364254 pct
x = 0.524972, y = 0.952432, out = 0.305462,  err = 79.324439 pct
x = 0.524972, y = 0.957603, out = 0.307120,  err = 79.284686 pct
x = 0.524972, y = 0.962803, out = 0.308788,  err = 79.244996 pct
x = 0.524972, y = 0.968031, out = 0.310464,  err = 79.205369 pct
x = 0.524972, y = 0.973287, out = 0.312150,  err = 79.165806 pct
x = 0.524972, y = 0.978572, out = 0.313845,  err = 79.126306 pct
x = 0.524972, y = 0.983886, out = 0.315549,  err = 79.086872 pct
x = 0.524972, y = 0.989228, out = 0.317263,  err = 79.047502 pct
x = 0.524972, y = 0.994599, out = 0.318985,  err = 79.008197 pct
x = 0.524972, y = 1.000000, out = 0.320718,  err = 78.968958 pct
x = 0.524972, y = 1.005430, out = 0.322459,  err = 78.929786 pct
x = 0.524972, y = 1.010889, out = 0.324210,  err = 78.890680 pct
x = 0.524972, y = 1.016378, out = 0.325970,  err = 78.851640 pct
x = 0.524972, y = 1.021897, out = 0.327740,  err = 78.812669 pct
x = 0.524972, y = 1.027446, out = 0.329520,  err = 78.773764 pct
x = 0.524972, y = 1.033025, out = 0.331309,  err = 78.734928 pct
x = 0.524972, y = 1.038634, out = 0.333108,  err = 78.696161 pct
x = 0.524972, y = 1.044274, out = 0.334917,  err = 78.657462 pct
x = 0.524972, y = 1.049944, out = 0.524972,  err = 66.666667 pct
x = 0.524972, y = 1.055645, out = 0.527823,  err = 66.606552 pct
x = 0.524972, y = 1.061377, out = 0.533570,  err = 66.364898 pct
x = 0.524972, y = 1.067140, out = 0.539380,  err = 66.121715 pct
x = 0.524972, y = 1.072935, out = 0.545254,  err = 65.876994 pct
x = 0.524972, y = 1.078761, out = 0.554184,  err = 65.444107 pct
x = 0.524972, y = 1.084618, out = 0.557193,  err = 65.382909 pct
x = 0.527823, y = 0.917004, out = 0.289360,  err = 79.972682 pct
x = 0.527823, y = 0.921983, out = 0.290931,  err = 79.933092 pct
x = 0.527823, y = 0.926990, out = 0.292511,  err = 79.893559 pct
x = 0.527823, y = 0.932023, out = 0.294099,  err = 79.854086 pct
x = 0.527823, y = 0.937084, out = 0.295696,  err = 79.814671 pct
x = 0.527823, y = 0.942172, out = 0.297302,  err = 79.775316 pct
x = 0.527823, y = 0.947288, out = 0.298916,  err = 79.736021 pct
x = 0.527823, y = 0.952432, out = 0.300539,  err = 79.696786 pct
x = 0.527823, y = 0.957603, out = 0.302171,  err = 79.657613 pct
x = 0.527823, y = 0.962803, out = 0.303812,  err = 79.618501 pct
x = 0.527823, y = 0.968031, out = 0.305462,  err = 79.579450 pct
x = 0.527823, y = 0.973287, out = 0.307120,  err = 79.540462 pct
x = 0.527823, y = 0.978572, out = 0.308788,  err = 79.501536 pct
x = 0.527823, y = 0.983886, out = 0.310464,  err = 79.462673 pct
x = 0.527823, y = 0.989228, out = 0.312150,  err = 79.423874 pct
x = 0.527823, y = 0.994599, out = 0.313845,  err = 79.385139 pct
x = 0.527823, y = 1.000000, out = 0.315549,  err = 79.346467 pct
x = 0.527823, y = 1.005430, out = 0.317263,  err = 79.307861 pct
x = 0.527823, y = 1.010889, out = 0.318985,  err = 79.269319 pct
x = 0.527823, y = 1.016378, out = 0.320718,  err = 79.230843 pct
x = 0.527823, y = 1.021897, out = 0.322459,  err = 79.192433 pct
x = 0.527823, y = 1.027446, out = 0.324210,  err = 79.154089 pct
x = 0.527823, y = 1.033025, out = 0.325970,  err = 79.115812 pct
x = 0.527823, y = 1.038634, out = 0.327740,  err = 79.077602 pct
x = 0.527823, y = 1.044274, out = 0.329520,  err = 79.039459 pct
x = 0.527823, y = 1.049944, out = 0.331309,  err = 79.001384 pct
x = 0.527823, y = 1.055645, out = 0.527823,  err = 66.666667 pct
x = 0.527823, y = 1.061377, out = 0.530689,  err = 66.606552 pct
x = 0.527823, y = 1.067140, out = 0.536467,  err = 66.364898 pct
x = 0.527823, y = 1.072935, out = 0.542309,  err = 66.121715 pct
x = 0.527823, y = 1.078761, out = 0.548215,  err = 65.876994 pct
x = 0.527823, y = 1.084618, out = 0.557193,  err = 65.444107 pct
x = 0.530689, y = 0.917004, out = 0.286243,  err = 80.227638 pct
x = 0.530689, y = 0.921983, out = 0.287797,  err = 80.188416 pct
x = 0.530689, y = 0.926990, out = 0.289360,  err = 80.149252 pct
x = 0.530689, y = 0.932023, out = 0.290931,  err = 80.110146 pct
x = 0.530689, y = 0.937084, out = 0.292511,  err = 80.071097 pct
x = 0.530689, y = 0.942172, out = 0.294099,  err = 80.032107 pct
x = 0.530689, y = 0.947288, out = 0.295696,  err = 79.993176 pct
x = 0.530689, y = 0.952432, out = 0.297302,  err = 79.954304 pct
x = 0.530689, y = 0.957603, out = 0.298916,  err = 79.915492 pct
x = 0.530689, y = 0.962803, out = 0.300539,  err = 79.876741 pct
x = 0.530689, y = 0.968031, out = 0.302171,  err = 79.838050 pct
x = 0.530689, y = 0.973287, out = 0.303812,  err = 79.799420 pct
x = 0.530689, y = 0.978572, out = 0.305462,  err = 79.760852 pct
x = 0.530689, y = 0.983886, out = 0.307120,  err = 79.722345 pct
x = 0.530689, y = 0.989228, out = 0.308788,  err = 79.683901 pct
x = 0.530689, y = 0.994599, out = 0.310464,  err = 79.645520 pct
x = 0.530689, y = 1.000000, out = 0.312150,  err = 79.607202 pct
x = 0.530689, y = 1.005430, out = 0.313845,  err = 79.568947 pct
x = 0.530689, y = 1.010889, out = 0.315549,  err = 79.530756 pct
x = 0.530689, y = 1.016378, out = 0.317263,  err = 79.492630 pct
x = 0.530689, y = 1.021897, out = 0.318985,  err = 79.454568 pct
x = 0.530689, y = 1.027446, out = 0.320718,  err = 79.416572 pct
x = 0.530689, y = 1.033025, out = 0.322459,  err = 79.378641 pct
x = 0.530689, y = 1.038634, out = 0.324210,  err = 79.340776 pct
x = 0.530689, y = 1.044274, out = 0.325970,  err = 79.302978 pct
x = 0.530689, y = 1.049944, out = 0.327740,  err = 79.265246 pct
x = 0.530689, y = 1.055645, out = 0.329520,  err = 79.227581 pct
x = 0.530689, y = 1.061377, out = 0.530689,  err = 66.666667 pct
x = 0.530689, y = 1.067140, out = 0.533570,  err = 66.606552 pct
x = 0.530689, y = 1.072935, out = 0.539380,  err = 66.364898 pct
x = 0.530689, y = 1.078761, out = 0.545254,  err = 66.121715 pct
x = 0.530689, y = 1.084618, out = 0.551191,  err = 65.876994 pct
x = 0.533570, y = 0.917004, out = 0.280109,  err = 80.689755 pct
x = 0.533570, y = 0.921983, out = 0.281630,  err = 80.651319 pct
x = 0.533570, y = 0.926990, out = 0.283160,  err = 80.612938 pct
x = 0.533570, y = 0.932023, out = 0.284697,  err = 80.574613 pct
x = 0.533570, y = 0.937084, out = 0.286243,  err = 80.536344 pct
x = 0.533570, y = 0.942172, out = 0.287797,  err = 80.498132 pct
x = 0.533570, y = 0.947288, out = 0.289360,  err = 80.459978 pct
x = 0.533570, y = 0.952432, out = 0.290931,  err = 80.421881 pct
x = 0.533570, y = 0.957603, out = 0.292511,  err = 80.383842 pct
x = 0.533570, y = 0.962803, out = 0.294099,  err = 80.345862 pct
x = 0.533570, y = 0.968031, out = 0.295696,  err = 80.307941 pct
x = 0.533570, y = 0.973287, out = 0.297302,  err = 80.270079 pct
x = 0.533570, y = 0.978572, out = 0.298916,  err = 80.232277 pct
x = 0.533570, y = 0.983886, out = 0.300539,  err = 80.194535 pct
x = 0.533570, y = 0.989228, out = 0.302171,  err = 80.156853 pct
x = 0.533570, y = 0.994599, out = 0.303812,  err = 80.119233 pct
x = 0.533570, y = 1.000000, out = 0.305462,  err = 80.081674 pct
x = 0.533570, y = 1.005430, out = 0.307120,  err = 80.044177 pct
x = 0.533570, y = 1.010889, out = 0.308788,  err = 80.006742 pct
x = 0.533570, y = 1.016378, out = 0.310464,  err = 79.969370 pct
x = 0.533570, y = 1.021897, out = 0.312150,  err = 79.932061 pct
x = 0.533570, y = 1.027446, out = 0.313845,  err = 79.894815 pct
x = 0.533570, y = 1.033025, out = 0.315549,  err = 79.857633 pct
x = 0.533570, y = 1.038634, out = 0.317263,  err = 79.820514 pct
x = 0.533570, y = 1.044274, out = 0.318985,  err = 79.783461 pct
x = 0.533570, y = 1.049944, out = 0.320718,  err = 79.746472 pct
x = 0.533570, y = 1.055645, out = 0.322459,  err = 79.709549 pct
x = 0.533570, y = 1.061377, out = 0.324210,  err = 79.672691 pct
x = 0.533570, y = 1.067140, out = 0.533570,  err = 66.666667 pct
x = 0.533570, y = 1.072935, out = 0.536467,  err = 66.606552 pct
x = 0.533570, y = 1.078761, out = 0.542309,  err = 66.364898 pct
x = 0.533570, y = 1.084618, out = 0.548215,  err = 66.121715 pct
x = 0.536467, y = 0.917004, out = 0.278597,  err = 80.832325 pct
x = 0.536467, y = 0.921983, out = 0.280109,  err = 80.794042 pct
x = 0.536467, y = 0.926990, out = 0.281630,  err = 80.755813 pct
x = 0.536467, y = 0.932023, out = 0.283160,  err = 80.717639 pct
x = 0.536467, y = 0.937084, out = 0.284697,  err = 80.679521 pct
x = 0.536467, y = 0.942172, out = 0.286243,  err = 80.641459 pct
x = 0.536467, y = 0.947288, out = 0.287797,  err = 80.603454 pct
x = 0.536467, y = 0.952432, out = 0.289360,  err = 80.565505 pct
x = 0.536467, y = 0.957603, out = 0.290931,  err = 80.527614 pct
x = 0.536467, y = 0.962803, out = 0.292511,  err = 80.489781 pct
x = 0.536467, y = 0.968031, out = 0.294099,  err = 80.452006 pct
x = 0.536467, y = 0.973287, out = 0.295696,  err = 80.414289 pct
x = 0.536467, y = 0.978572, out = 0.297302,  err = 80.376632 pct
x = 0.536467, y = 0.983886, out = 0.298916,  err = 80.339034 pct
x = 0.536467, y = 0.989228, out = 0.300539,  err = 80.301496 pct
x = 0.536467, y = 0.994599, out = 0.302171,  err = 80.264018 pct
x = 0.536467, y = 1.000000, out = 0.303812,  err = 80.226601 pct
x = 0.536467, y = 1.005430, out = 0.305462,  err = 80.189245 pct
x = 0.536467, y = 1.010889, out = 0.307120,  err = 80.151950 pct
x = 0.536467, y = 1.016378, out = 0.308788,  err = 80.114717 pct
x = 0.536467, y = 1.021897, out = 0.310464,  err = 80.077547 pct
x = 0.536467, y = 1.027446, out = 0.312150,  err = 80.040439 pct
x = 0.536467, y = 1.033025, out = 0.313845,  err = 80.003394 pct
x = 0.536467, y = 1.038634, out = 0.315549,  err = 79.966413 pct
x = 0.536467, y = 1.044274, out = 0.317263,  err = 79.929495 pct
x = 0.536467, y = 1.049944, out = 0.318985,  err = 79.892642 pct
x = 0.536467, y = 1.055645, out = 0.320718,  err = 79.855853 pct
x = 0.536467, y = 1.061377, out = 0.322459,  err = 79.819129 pct
x = 0.536467, y = 1.067140, out = 0.324210,  err = 79.782470 pct
x = 0.536467, y = 1.072935, out = 0.536467,  err = 66.666667 pct
x = 0.536467, y = 1.078761, out = 0.539380,  err = 66.606552 pct
x = 0.536467, y = 1.084618, out = 0.545254,  err = 66.364898 pct
x = 0.539380, y = 0.917004, out = 0.277092,  err = 80.973973 pct
x = 0.539380, y = 0.921983, out = 0.278597,  err = 80.935842 pct
x = 0.539380, y = 0.926990, out = 0.280109,  err = 80.897765 pct
x = 0.539380, y = 0.932023, out = 0.281630,  err = 80.859742 pct
x = 0.539380, y = 0.937084, out = 0.283160,  err = 80.821775 pct
x = 0.539380, y = 0.942172, out = 0.284697,  err = 80.783863 pct
x = 0.539380, y = 0.947288, out = 0.286243,  err = 80.746006 pct
x = 0.539380, y = 0.952432, out = 0.287797,  err = 80.708206 pct
x = 0.539380, y = 0.957603, out = 0.289360,  err = 80.670463 pct
x = 0.539380, y = 0.962803, out = 0.290931,  err = 80.632776 pct
x = 0.539380, y = 0.968031, out = 0.292511,  err = 80.595147 pct
x = 0.539380, y = 0.973287, out = 0.294099,  err = 80.557576 pct
x = 0.539380, y = 0.978572, out = 0.295696,  err = 80.520063 pct
x = 0.539380, y = 0.983886, out = 0.297302,  err = 80.482609 pct
x = 0.539380, y = 0.989228, out = 0.298916,  err = 80.445214 pct
x = 0.539380, y = 0.994599, out = 0.300539,  err = 80.407879 pct
x = 0.539380, y = 1.000000, out = 0.302171,  err = 80.370604 pct
x = 0.539380, y = 1.005430, out = 0.303812,  err = 80.333389 pct
x = 0.539380, y = 1.010889, out = 0.305462,  err = 80.296234 pct
x = 0.539380, y = 1.016378, out = 0.307120,  err = 80.259141 pct
x = 0.539380, y = 1.021897, out = 0.308788,  err = 80.222109 pct
x = 0.539380, y = 1.027446, out = 0.310464,  err = 80.185140 pct
x = 0.539380, y = 1.033025, out = 0.312150,  err = 80.148232 pct
x = 0.539380, y = 1.038634, out = 0.313845,  err = 80.111388 pct
x = 0.539380, y = 1.044274, out = 0.315549,  err = 80.074606 pct
x = 0.539380, y = 1.049944, out = 0.317263,  err = 80.037888 pct
x = 0.539380, y = 1.055645, out = 0.318985,  err = 80.001233 pct
x = 0.539380, y = 1.061377, out = 0.320718,  err = 79.964643 pct
x = 0.539380, y = 1.067140, out = 0.322459,  err = 79.928117 pct
x = 0.539380, y = 1.072935, out = 0.324210,  err = 79.891657 pct
x = 0.539380, y = 1.078761, out = 0.539380,  err = 66.666667 pct
x = 0.539380, y = 1.084618, out = 0.542309,  err = 66.606552 pct
x = 0.542309, y = 0.917004, out = 0.272627,  err = 81.318135 pct
x = 0.542309, y = 0.921983, out = 0.274107,  err = 81.280565 pct
x = 0.542309, y = 0.926990, out = 0.275596,  err = 81.243049 pct
x = 0.542309, y = 0.932023, out = 0.277092,  err = 81.205586 pct
x = 0.542309, y = 0.937084, out = 0.278597,  err = 81.168176 pct
x = 0.542309, y = 0.942172, out = 0.280109,  err = 81.130820 pct
x = 0.542309, y = 0.947288, out = 0.281630,  err = 81.093519 pct
x = 0.542309, y = 0.952432, out = 0.283160,  err = 81.056273 pct
x = 0.542309, y = 0.957603, out = 0.284697,  err = 81.019082 pct
